2022-12-17 19:02:32.584 +01:00 [WRN] MarginCoin, started!
2022-12-17 22:04:49.693 +01:00 [WRN] Get Account OK
2022-12-17 22:05:10.069 +01:00 [WRN] Get Account OK
2022-12-17 22:05:59.595 +01:00 [WRN] Get Account OK
2022-12-17 22:08:44.081 +01:00 [WRN] Get Account OK
2022-12-17 22:12:45.218 +01:00 [WRN] Get Account OK
2022-12-17 22:13:33.493 +01:00 [WRN] Get Account OK
2022-12-17 22:14:51.971 +01:00 [WRN] Get Account OK
2022-12-17 22:15:40.633 +01:00 [WRN] Get Account OK
2022-12-17 22:16:17.298 +01:00 [WRN] Get Account OK
2022-12-17 22:16:31.534 +01:00 [WRN] Get Account OK
2022-12-17 22:19:38.339 +01:00 [WRN] Get Account OK
2022-12-17 22:19:39.611 +01:00 [WRN] Get Account OK
2022-12-17 22:20:55.002 +01:00 [WRN] Get Account OK
2022-12-17 22:21:19.398 +01:00 [WRN] Get Account OK
2022-12-17 22:21:52.635 +01:00 [WRN] Get Account OK
2022-12-17 22:23:33.923 +01:00 [WRN] Get Account OK
2022-12-17 22:24:08.851 +01:00 [WRN] Get Account OK
2022-12-17 22:24:18.262 +01:00 [WRN] Get Account OK
2022-12-17 22:26:05.270 +01:00 [WRN] Get Account OK
2022-12-17 22:26:25.486 +01:00 [WRN] Get Account OK
2022-12-17 22:27:01.178 +01:00 [WRN] Get Account OK
2022-12-17 22:28:20.018 +01:00 [WRN] Get Account OK
2022-12-17 22:28:55.400 +01:00 [WRN] Get Account OK
2022-12-17 22:29:22.283 +01:00 [WRN] Get Account OK
2022-12-17 22:31:22.805 +01:00 [WRN] Get Account OK
2022-12-17 22:31:55.372 +01:00 [WRN] Get Account OK
2022-12-17 22:34:53.975 +01:00 [WRN] Get Account OK
2022-12-17 22:35:18.332 +01:00 [WRN] Get Account OK
2022-12-17 22:36:06.449 +01:00 [WRN] Get Account OK
2022-12-17 22:37:14.440 +01:00 [WRN] Get Account OK
2022-12-17 22:39:18.829 +01:00 [WRN] Get Account OK
2022-12-17 22:39:21.738 +01:00 [WRN] Get Account OK
2022-12-17 22:39:41.361 +01:00 [WRN] Get Account OK
2022-12-17 22:41:10.067 +01:00 [WRN] Get Account OK
2022-12-17 22:41:55.838 +01:00 [WRN] Get Account OK
2022-12-17 22:44:25.088 +01:00 [WRN] Get Account OK
2022-12-17 23:20:22.694 +01:00 [WRN] Get Account OK
2022-12-17 23:21:11.105 +01:00 [WRN] Get Account OK
2022-12-17 23:21:43.677 +01:00 [WRN] Get Account OK
2022-12-17 23:21:56.963 +01:00 [WRN] Get Account OK
2022-12-17 23:22:18.274 +01:00 [WRN] Get Account OK
2022-12-17 23:22:38.051 +01:00 [WRN] Get Account OK
2022-12-17 23:23:36.200 +01:00 [WRN] Get Account OK
2022-12-17 23:24:34.257 +01:00 [WRN] Get Account OK
2022-12-17 23:25:53.110 +01:00 [WRN] Get Account OK
2022-12-17 23:42:42.970 +01:00 [WRN] Get Account OK
2022-12-17 23:45:16.049 +01:00 [WRN] Get Account OK
2022-12-17 23:47:04.089 +01:00 [WRN] Get Account OK
2022-12-17 23:48:22.245 +01:00 [WRN] Get Account OK
2022-12-17 23:50:47.422 +01:00 [WRN] Get Account OK
2022-12-17 23:52:05.758 +01:00 [WRN] Get Account OK
2022-12-17 23:52:43.954 +01:00 [WRN] Get Account OK
2022-12-17 23:54:04.196 +01:00 [WRN] Get Account OK
2022-12-17 23:54:39.663 +01:00 [WRN] Get Account OK
2022-12-17 23:55:02.601 +01:00 [WRN] Get Account OK
2022-12-17 23:56:56.467 +01:00 [WRN] Get Account OK
2022-12-17 23:57:53.300 +01:00 [WRN] Get Account OK
2022-12-17 23:59:02.624 +01:00 [WRN] Get Account OK
